"221Addie_GranddadandPops" "221Addie_TheSlap" "AMAZINGmadness_Alike" "AMAZINGmadness_ItMayBeRage" "AmbiguousMorals_CapturedInaPrecariousSituation" "AmbiguousMorals_TwoYearsLater" "EventHorizon_InFineSpirits" "EventHorizon_NotQuiteaCountryHoliday" "Lizard501_TheCollegeDays" "Lizard501_TheForger" "okapi_Bees&OtherStories" "okapi_Cheers" "okapi_FromthePenofInkyQuill"
"button" 0 0 0.00744612726920729 0 0.00811359026369168 0.0150506076682846 0.00294631085052628 0.00473241569539468 0 0 0 0.00490051945506224 0
"calling" 0 0.00709924747976714 0.00297845090768291 0 0 0 0 0.00270423754022553 0 0 0.00972419744982922 0.0084008904943924 0.00218021671354133
"checked" 0 0.00709924747976714 0.00297845090768291 0 0 0.0075253038341423 0.00147315542526314 0.00473241569539468 0 0 0.00486209872491461 0.00560059366292827 0.00436043342708265
"chosen" 0.0106010813102937 0 0.00297845090768291 0 0.0243407707910751 0 0.00662919941368414 0.0040563563103383 0 0.0193236714975845 0.0024310493624573 0.00140014841573207 0.00436043342708265
"circle" 0.0106010813102937 0.00709924747976714 0.00297845090768291 0 0 0 0.00294631085052628 0.00676059385056383 0 0.0193236714975845 0.00364657404368596 0.0021002226235981 0.00654065014062398
"circumstances" 0 0 0 0 0 0.00376265191707115 0.005156043988421 0.00338029692528192 0.00568020448736154 0.0193236714975845 0.00607762340614326 0.0021002226235981 0.0109010835677066
"click" 0 0 0.00148922545384146 0 0 0.00376265191707115 0 0.000676059385056383 0 0 0.00486209872491461 0.0140014841573207 0.00218021671354133
"clue" 0 0 0.00744612726920729 0 0.00811359026369168 0.0075253038341423 0.00147315542526314 0.00202817815516915 0 0 0.00729314808737191 0.00490051945506224 0.00436043342708265
"collar" 0 0 0.0104245781768902 0 0 0 0.00294631085052628 0.00202817815516915 0.00568020448736154 0 0.00486209872491461 0.0063006678707943 0
"cul" 0 0 0 0 0 0 0 0 0 0 0 0 0.0610460679791571
"damage" 0.0106010813102937 0 0.00297845090768291 0 0.0162271805273834 0.0112879557512135 0.00220973313789471 0.0081127126206766 0 0 0.00486209872491461 0.000700074207866034 0
"decidedly" 0 0.00709924747976714 0.00148922545384146 0 0 0 0.00883893255157885 0.00473241569539468 0 0 0.00607762340614326 0.00140014841573207 0
"difference" 0 0 0.00148922545384146 0 0.00811359026369168 0.0112879557512135 0.00441946627578943 0.00608453446550745 0.0170406134620846 0 0.00607762340614326 0 0
"faint" 0 0.00709924747976714 0 0 0.00811359026369168 0.00376265191707115 0.00220973313789471 0.00338029692528192 0 0 0.00729314808737191 0.00490051945506224 0.0087208668541653
"fed" 0 0 0.00148922545384146 0 0 0.00376265191707115 0.00294631085052628 0.0040563563103383 0 0 0.00607762340614326 0.00770081628652637 0
"flying" 0.0106010813102937 0.0141984949595343 0.00148922545384146 0 0 0.00376265191707115 0 0.0040563563103383 0 0.0193236714975845 0.00486209872491461 0.0063006678707943 0.00654065014062398
"fond" 0.0106010813102937 0 0.00148922545384146 0.0219034059796298 0 0.0075253038341423 0.00368288856315786 0.0040563563103383 0 0 0.00364657404368596 0.0021002226235981 0.00654065014062398
"friendly" 0 0 0.00148922545384146 0 0 0 0.00883893255157885 0.00676059385056383 0 0 0.00364657404368596 0.00140014841573207 0
"gestured" 0.0106010813102937 0 0.00148922545384146 0 0 0.0075253038341423 0 0 0.0113604089747231 0 0.00850867276860057 0.00910096470225844 0.00436043342708265
"golden" 0 0 0.00595690181536583 0 0 0 0.000736577712631571 0 0.0227208179494462 0.0193236714975845 0.00364657404368596 0.00490051945506224 0.0174417337083306
"grodman" 0 0 0 0 0 0 0 0 0 0 0.0340346910744023 0 0
"guard" 0 0.00709924747976714 0.00446767636152437 0 0 0.00376265191707115 0.00147315542526314 0.00338029692528192 0.00568020448736154 0.0193236714975845 0.0024310493624573 0.0063006678707943 0.00654065014062398
"handkerchief" 0 0 0.00148922545384146 0 0 0 0 0.000676059385056383 0.00568020448736154 0 0.0158018208559725 0.00560059366292827 0.0087208668541653
"haunted" 0 0 0.00297845090768291 0 0 0.00376265191707115 0.000736577712631571 0.00878877200573298 0 0 0.00729314808737191 0.0021002226235981 0.00436043342708265
"hearty" 0 0 0 0 0 0 0.00662919941368414 0.00676059385056383 0 0 0.00364657404368596 0.000700074207866034 0.0109010835677066
"henry" 0 0 0 0 0 0 0.0184144428157893 0 0 0 0.0024310493624573 0 0.00218021671354133
"hmmmm" 0 0 0 0 0 0 0.00957551026421042 0.0101408907758458 0 0 0 0 0
"imagination" 0 0 0.00446767636152437 0 0 0.00376265191707115 0.00220973313789471 0.00540847508045107 0 0 0.00729314808737191 0.00350037103933017 0.00436043342708265
"intellect" 0 0 0 0.00547585149490746 0 0 0.00810235483894728 0.00743665323562022 0 0 0.00364657404368596 0.00140014841573207 0
"joke" 0.0106010813102937 0 0.00893535272304874 0 0.00811359026369168 0 0.00147315542526314 0.00202817815516915 0.00568020448736154 0 0.0024310493624573 0.00700074207866034 0.00436043342708265
"keeps" 0.0106010813102937 0.00709924747976714 0 0 0 0 0.00589262170105257 0.00338029692528192 0.00568020448736154 0 0.0024310493624573 0.00560059366292827 0.00436043342708265
"knee" 0 0.00709924747976714 0.00297845090768291 0 0.00811359026369168 0 0.00220973313789471 0.00338029692528192 0 0 0.00364657404368596 0.00770081628652637 0.00436043342708265
"letters" 0 0.00709924747976714 0.00148922545384146 0 0 0.00376265191707115 0.00147315542526314 0.0108169501609021 0.0170406134620846 0 0.0024310493624573 0 0.00436043342708265
"lines" 0 0.0141984949595343 0 0 0.0162271805273834 0.00376265191707115 0.00368288856315786 0.00338029692528192 0 0 0.00850867276860057 0.00280029683146414 0.00436043342708265
"loony" 0 0 0 0 0 0 0.0147315542526314 0.00540847508045107 0 0 0 0 0
"moaning" 0 0 0.0268060581691462 0 0 0 0.00294631085052628 0 0 0 0.00121552468122865 0.00350037103933017 0
"official" 0.0106010813102937 0.00709924747976714 0.00148922545384146 0 0.00811359026369168 0 0.00441946627578943 0.00676059385056383 0.0113604089747231 0 0 0.0042004452471962 0
"ol" 0 0 0 0 0 0 0.000736577712631571 0.000676059385056383 0 0 0.00607762340614326 0.0042004452471962 0.0327032507031199
"presented" 0.0106010813102937 0 0 0 0 0 0.00589262170105257 0.00608453446550745 0.00568020448736154 0 0.00364657404368596 0.00350037103933017 0.00218021671354133
"protest" 0 0 0.00595690181536583 0 0 0.00376265191707115 0.000736577712631571 0.00270423754022553 0.00568020448736154 0.0193236714975845 0.00607762340614326 0.00770081628652637 0
"pub" 0 0.0283969899190686 0 0 0 0 0.00368288856315786 0.0040563563103383 0 0.0386473429951691 0.00486209872491461 0.0042004452471962 0.00218021671354133
"racing" 0 0 0.00148922545384146 0 0 0.00376265191707115 0.00441946627578943 0.0121690689310149 0 0 0.00121552468122865 0.000700074207866034 0
"reaction" 0 0 0.00744612726920729 0 0 0.0075253038341423 0.00294631085052628 0.0040563563103383 0.0227208179494462 0 0.0024310493624573 0.0021002226235981 0.00436043342708265
"realize" 0 0 0.00297845090768291 0 0 0.0075253038341423 0.00736577712631571 0.00608453446550745 0.0284010224368077 0 0 0 0
"remaining" 0 0 0.00744612726920729 0 0.00811359026369168 0 0.005156043988421 0.00540847508045107 0.0113604089747231 0.0193236714975845 0.00364657404368596 0.000700074207866034 0
"sac" 0 0 0 0 0 0 0 0 0 0 0 0 0.0610460679791571
"senses" 0 0 0.0178707054460975 0 0 0.00376265191707115 0.00441946627578943 0.00135211877011277 0 0 0.00607762340614326 0.00140014841573207 0
"shan" 0 0 0 0 0 0 0.00220973313789471 0.00202817815516915 0 0.0193236714975845 0.0170173455372011 0.0021002226235981 0.0087208668541653
"singing" 0 0 0 0 0 0 0.000736577712631571 0.00338029692528192 0.00568020448736154 0 0.0133707714935152 0.00280029683146414 0.013081300281248
"snow" 0 0 0.00148922545384146 0 0.00811359026369168 0 0 0.000676059385056383 0 0 0.00850867276860057 0.0112011873258565 0.00436043342708265
"sooner" 0.0106010813102937 0 0 0 0.00811359026369168 0 0.00368288856315786 0.00202817815516915 0.00568020448736154 0.0193236714975845 0.00729314808737191 0.0063006678707943 0.00218021671354133
"spare" 0 0 0 0 0 0.00376265191707115 0.00441946627578943 0.00270423754022553 0 0.0193236714975845 0.00972419744982922 0.0042004452471962 0.00436043342708265
"spine" 0 0 0.0104245781768902 0 0 0 0.005156043988421 0.000676059385056383 0.00568020448736154 0.0386473429951691 0.00364657404368596 0.0042004452471962 0.00218021671354133
"square" 0 0 0.00595690181536583 0 0 0 0 0.000676059385056383 0.00568020448736154 0 0.0133707714935152 0.00350037103933017 0.013081300281248
"straightened" 0 0 0.0253168327153048 0 0.00811359026369168 0.00376265191707115 0.00147315542526314 0.000676059385056383 0 0.0193236714975845 0.00364657404368596 0.000700074207866034 0.00218021671354133
"stuck" 0 0 0.00893535272304874 0 0 0.00376265191707115 0.00147315542526314 0.00473241569539468 0.0170406134620846 0 0.0024310493624573 0.00280029683146414 0.00654065014062398
"swim" 0.0106010813102937 0 0 0 0 0 0 0.0148733064712404 0 0 0.00364657404368596 0.00140014841573207 0
"swimming" 0 0 0 0 0 0 0.00147315542526314 0.00743665323562022 0 0 0.00364657404368596 0.00700074207866034 0.00436043342708265
"teach" 0 0 0.00446767636152437 0 0 0.00376265191707115 0.000736577712631571 0.0081127126206766 0.00568020448736154 0 0.00364657404368596 0.0042004452471962 0.00218021671354133
"tender" 0 0 0.00893535272304874 0 0 0 0.000736577712631571 0.00270423754022553 0 0 0.00364657404368596 0.0063006678707943 0.0109010835677066
"therefore" 0 0.00709924747976714 0.00446767636152437 0 0 0 0.00441946627578943 0.0081127126206766 0 0 0.00486209872491461 0 0.00436043342708265
"thoroughly" 0 0 0 0 0.00811359026369168 0.00376265191707115 0.00441946627578943 0.00540847508045107 0 0 0.00729314808737191 0.0042004452471962 0
"threat" 0 0 0.00744612726920729 0 0.00811359026369168 0.0112879557512135 0.00294631085052628 0.0040563563103383 0.00568020448736154 0 0.0024310493624573 0.0021002226235981 0.00654065014062398
"tilted" 0.0212021626205873 0 0.00297845090768291 0 0.00811359026369168 0.00376265191707115 0 0.00135211877011277 0.00568020448736154 0 0.00121552468122865 0.00980103891012447 0.0087208668541653
"toujours" 0 0 0 0.153323841857409 0 0 0 0 0 0 0 0 0
"toy" 0 0 0.00297845090768291 0 0 0 0.000736577712631571 0.00743665323562022 0.00568020448736154 0 0.00121552468122865 0.0084008904943924 0
"trade" 0 0 0 0 0 0.0150506076682846 0.005156043988421 0.00540847508045107 0 0 0.00364657404368596 0.00140014841573207 0.0087208668541653
"trees" 0 0 0 0 0 0 0.000736577712631571 0.0121690689310149 0 0 0.0024310493624573 0.0042004452471962 0.00218021671354133
"whack" 0 0 0 0 0 0 0 0 0 0 0.00121552468122865 0.0189020036123829 0
"wireless" 0 0 0 0 0 0 0 0.0189296627815787 0 0 0 0 0
"wolf" 0 0 0 0 0.00811359026369168 0 0 0 0 0 0.024310493624573 0.0042004452471962 0.00218021671354133
"amused" 0 0 0.0238276072614633 0 0.0162271805273834 0.00376265191707115 0.00220973313789471 0.00135211877011277 0.00568020448736154 0 0.0024310493624573 0 0
"bold" 0 0 0.00148922545384146 0 0 0 0.00368288856315786 0 0 0 0.00729314808737191 0.00560059366292827 0.0152615169947893
"bone" 0 0 0.00297845090768291 0 0 0 0.00294631085052628 0.00540847508045107 0 0 0.00486209872491461 0.0021002226235981 0.013081300281248
"born" 0 0.0283969899190686 0.00148922545384146 0 0 0 0.00368288856315786 0.00338029692528192 0 0 0.00486209872491461 0.0021002226235981 0.0109010835677066
"bound" 0 0 0.00148922545384146 0 0 0 0.00147315542526314 0.00202817815516915 0 0 0.00850867276860057 0.00700074207866034 0.0087208668541653
"build" 0.031803243930881 0 0.00148922545384146 0 0 0.00376265191707115 0.00662919941368414 0.00540847508045107 0 0.0386473429951691 0.00121552468122865 0.00140014841573207 0
"camera" 0 0 0.00595690181536583 0 0 0 0.00220973313789471 0.00676059385056383 0.0113604089747231 0 0 0.00560059366292827 0
"causing" 0 0 0.0119138036307317 0 0 0.0075253038341423 0.00220973313789471 0.00338029692528192 0.0340812269241693 0.0386473429951691 0.00121552468122865 0 0
"ces" 0 0 0 0.147847990362501 0 0 0 0 0 0 0 0 0
"client" 0 0.04969473235837 0.00446767636152437 0 0 0 0.000736577712631571 0 0 0 0.00972419744982922 0.00490051945506224 0.00218021671354133
"comment" 0 0 0.00148922545384146 0.0547585149490746 0 0 0.00368288856315786 0.00270423754022553 0.0113604089747231 0 0.00364657404368596 0.000700074207866034 0.00218021671354133
"conduct" 0 0 0 0 0 0.00376265191707115 0.00294631085052628 0.0101408907758458 0 0 0.00364657404368596 0.000700074207866034 0.00654065014062398
"count" 0 0.00709924747976714 0.00148922545384146 0 0.00811359026369168 0.00376265191707115 0.00589262170105257 0.00608453446550745 0 0 0.0024310493624573 0.00280029683146414 0
"covering" 0 0 0.00744612726920729 0 0 0.0075253038341423 0.00294631085052628 0.000676059385056383 0.00568020448736154 0.0193236714975845 0.00364657404368596 0.00700074207866034 0
"dirt" 0.0106010813102937 0 0.00148922545384146 0 0 0 0.000736577712631571 0.0141972470861841 0 0 0.00121552468122865 0.00140014841573207 0
"dogs" 0 0 0 0 0 0 0.00147315542526314 0.0081127126206766 0 0 0.0024310493624573 0.000700074207866034 0.0218021671354133
"embrace" 0 0 0.016381479992256 0 0.00811359026369168 0 0.00147315542526314 0.00202817815516915 0 0 0.0024310493624573 0.0042004452471962 0.00436043342708265
"endure" 0 0 0.00148922545384146 0 0.00811359026369168 0 0.00883893255157885 0.00878877200573298 0 0 0 0 0
"enter" 0 0 0.00297845090768291 0 0 0.00376265191707115 0.00368288856315786 0.00540847508045107 0.00568020448736154 0.0193236714975845 0.00121552468122865 0.00280029683146414 0.0087208668541653
"erection" 0 0 0.00297845090768291 0 0.0243407707910751 0 0.00147315542526314 0 0 0 0.0024310493624573 0.0126013357415886 0
"facing" 0 0 0.0119138036307317 0 0 0 0.000736577712631571 0.00270423754022553 0.00568020448736154 0 0.00121552468122865 0.00560059366292827 0.0087208668541653
"favor" 0 0 0.00446767636152437 0 0 0.00376265191707115 0.00957551026421042 0.00608453446550745 0.00568020448736154 0 0 0 0
"finds" 0 0 0 0 0 0 0.00441946627578943 0.00946483139078937 0 0 0.00364657404368596 0.00140014841573207 0.00436043342708265
"fix" 0 0.0212977424393014 0.00148922545384146 0 0 0.0150506076682846 0.00294631085052628 0.00473241569539468 0 0 0 0.00490051945506224 0.00218021671354133
"flask" 0 0 0 0 0 0 0 0 0 0 0.00364657404368596 0.0168017809887848 0
"fois" 0 0 0 0.147847990362501 0 0 0 0 0 0 0 0 0
"frankly" 0.0106010813102937 0.00709924747976714 0.00595690181536583 0 0.00811359026369168 0.0075253038341423 0.005156043988421 0.00270423754022553 0 0 0.0024310493624573 0.00280029683146414 0.00218021671354133
"frowning" 0 0 0.00744612726920729 0 0 0 0.00147315542526314 0.00270423754022553 0.0397614314115308 0.0193236714975845 0.00121552468122865 0.0042004452471962 0.00218021671354133
"glaring" 0 0 0.00297845090768291 0 0.00811359026369168 0 0.00810235483894728 0.00676059385056383 0.0113604089747231 0 0 0.000700074207866034 0
"grown" 0 0.0212977424393014 0.00446767636152437 0 0 0.0112879557512135 0.00147315542526314 0.00540847508045107 0.00568020448736154 0 0.00364657404368596 0.0021002226235981 0.00218021671354133
"guilt" 0 0.0141984949595343 0.0104245781768902 0 0.00811359026369168 0.048914474921925 0 0.00135211877011277 0 0 0.00121552468122865 0.000700074207866034 0
"headed" 0.0424043252411746 0.0283969899190686 0 0 0 0.0075253038341423 0.00147315542526314 0.00135211877011277 0.00568020448736154 0 0.00607762340614326 0.0021002226235981 0.0087208668541653
"iron" 0.0106010813102937 0 0 0 0.00811359026369168 0 0.00294631085052628 0.00135211877011277 0.00568020448736154 0 0.00972419744982922 0.00280029683146414 0.013081300281248
"lace" 0 0 0 0 0 0 0.000736577712631571 0 0 0 0.00364657404368596 0.0161017067809188 0
"marvelous" 0 0 0 0 0 0 0.00883893255157885 0.00608453446550745 0.00568020448736154 0 0.00121552468122865 0.0021002226235981 0.00218021671354133
"mate" 0 0 0 0 0 0 0.005156043988421 0.00270423754022553 0 0 0.00607762340614326 0.00560059366292827 0.00654065014062398
"memories" 0 0.00709924747976714 0.00893535272304874 0 0.0162271805273834 0.0188132595853558 0.00220973313789471 0.00202817815516915 0 0 0.00486209872491461 0.0021002226235981 0
"miserable" 0 0 0.00148922545384146 0 0.00811359026369168 0.0112879557512135 0.00957551026421042 0.00270423754022553 0 0 0 0.00280029683146414 0.00218021671354133
"movement" 0 0 0.0223383818076219 0 0 0.00376265191707115 0.000736577712631571 0 0 0.0193236714975845 0.00364657404368596 0.00280029683146414 0.00436043342708265
"normally" 0 0 0.00148922545384146 0 0.0243407707910751 0.0150506076682846 0.00736577712631571 0.00270423754022553 0 0 0.00121552468122865 0.0021002226235981 0.00218021671354133
"novel" 0.0106010813102937 0 0 0 0 0 0.00662919941368414 0.00338029692528192 0 0 0.00364657404368596 0.00280029683146414 0.0109010835677066
"painted" 0 0 0.00148922545384146 0 0 0.0112879557512135 0.00220973313789471 0.00135211877011277 0 0 0.00607762340614326 0.00700074207866034 0.00654065014062398
"photographs" 0.0106010813102937 0 0.00893535272304874 0 0 0 0.00662919941368414 0.0040563563103383 0 0 0.0024310493624573 0.0021002226235981 0
"pity" 0 0 0.00148922545384146 0 0 0 0.00662919941368414 0.00338029692528192 0.00568020448736154 0 0.00850867276860057 0.00280029683146414 0
"poison" 0 0 0.00446767636152437 0.00547585149490746 0 0 0.00441946627578943 0.00135211877011277 0 0 0.0109397221310579 0.00140014841573207 0.0087208668541653
"power" 0 0 0.00446767636152437 0 0 0.0112879557512135 0.00294631085052628 0.0040563563103383 0 0.0386473429951691 0.0024310493624573 0.00280029683146414 0.00654065014062398
"purchase" 0 0 0 0 0 0 0.00662919941368414 0.00540847508045107 0 0 0.00607762340614326 0.00280029683146414 0.00218021671354133
"regret" 0 0 0.00893535272304874 0 0 0.0075253038341423 0.00368288856315786 0.00202817815516915 0 0.0193236714975845 0.00607762340614326 0.000700074207866034 0.0087208668541653
"resumed" 0 0 0.00446767636152437 0 0 0.00376265191707115 0 0 0 0 0.0109397221310579 0.00910096470225844 0.00218021671354133
"rhythm" 0 0 0.00446767636152437 0 0 0 0.00368288856315786 0.00270423754022553 0 0 0.0024310493624573 0.0084008904943924 0.00218021671354133
"risk" 0 0 0.00595690181536583 0 0 0.0075253038341423 0.005156043988421 0.00202817815516915 0 0 0.00486209872491461 0.00280029683146414 0.00654065014062398
"satisfied" 0 0 0.00744612726920729 0 0.00811359026369168 0.0112879557512135 0.00441946627578943 0.00338029692528192 0 0 0 0.0042004452471962 0.00218021671354133
"seated" 0 0.0141984949595343 0.00744612726920729 0 0.0162271805273834 0.0112879557512135 0.000736577712631571 0.00270423754022553 0.00568020448736154 0 0.00607762340614326 0.000700074207866034 0.00654065014062398
"seeking" 0 0 0.00744612726920729 0 0.00811359026369168 0.0112879557512135 0.00368288856315786 0.00338029692528192 0 0 0.00486209872491461 0.000700074207866034 0.00654065014062398
